Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,TotalPages,TotalDuration,AveragePageDuration,EngagementScore,Revenue
1,56.4,1,7.0,72,2163.569524,0.015492958,0.032253521,4.286743658,0.0,June,2,2,1,13,Returning_Visitor,False,74,2226.969524,30.09418275675676,2226.969524,0
0,0.0,0,0.0,1,56.5,0.0,0.1,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,1,56.5,56.5,56.5,0
0,0.0,0,0.0,4,96.33333333,0.0,0.05,0.0,0.0,May,1,1,1,2,Returning_Visitor,True,4,96.33333333,24.0833333325,96.33333333,0
0,0.0,0,0.0,10,677.6666667,0.0,0.022222222,0.0,0.0,Dec,4,1,3,2,New_Visitor,False,10,677.6666667,67.76666666999999,677.6666667,0
0,0.0,0,0.0,9,87.91666667,0.0,0.003174603,0.0,0.0,Nov,8,2,5,1,Returning_Visitor,True,9,87.91666667,9.76851851888889,87.91666667000001,0
3,77.5,0,0.0,35,1000.8,0.0,0.013888889,0.0,0.0,Dec,4,2,1,6,Returning_Visitor,False,38,1078.3,28.376315789473683,1078.3,0
2,34.25,0,0.0,55,3227.483333,0.003636364,0.016363636,0.0,0.0,Nov,2,2,3,13,Returning_Visitor,False,57,3261.733333,57.22339180701755,3261.733333,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,1,0.0,0.0,0.0,0
0,0.0,0,0.0,13,597.625,0.007692308,0.034615385,0.0,0.0,Nov,3,2,1,8,Returning_Visitor,False,13,597.625,45.97115384615385,597.625,1
1,19.0,0,0.0,4,296.9166667,0.04,0.04,0.0,0.0,Dec,3,2,1,6,Returning_Visitor,False,5,315.9166667,63.183333340000004,315.9166667,0
2,20.2,0,0.0,45,580.9357143,0.004444444,0.005,0.0,0.0,Aug,2,2,1,2,New_Visitor,False,47,601.1357143,12.790121580851064,601.1357143,0
0,0.0,0,0.0,21,598.6,0.0,0.038095238,0.0,0.6,May,2,4,1,4,Returning_Visitor,False,21,598.6,28.504761904761907,598.6,0
5,38.57777778,2,9.0,7,584.3777778,0.0,0.064351852,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,True,14,631.95555558,45.13968254142857,631.95555558,1
0,0.0,0,0.0,7,276.1666667,0.025,0.05,55.31956658,0.0,Nov,2,2,1,8,Returning_Visitor,False,7,276.1666667,39.45238095714286,276.1666667,0
0,0.0,0,0.0,17,601.0333333,0.062745098,0.092156863,18.87145759,0.0,Aug,3,2,3,1,Returning_Visitor,False,17,601.0333333,35.354901958823525,601.0333333,1
0,0.0,0,0.0,7,94.33333333,0.0,0.028571429,0.0,0.0,May,2,5,2,3,Returning_Visitor,False,7,94.33333333,13.476190475714287,94.33333333,0
0,0.0,0,0.0,9,122.0,0.088888889,0.108333333,0.0,0.0,Nov,1,1,5,1,Returning_Visitor,False,9,122.0,13.555555555555555,122.0,0
14,345.8065476,3,195.0,75,5610.686899,0.008045977,0.019205169,4.452664494,0.0,Nov,2,2,3,2,Returning_Visitor,False,92,6151.4934466,66.86405920217392,6151.4934466,0
0,0.0,0,0.0,15,1233.25,0.02,0.042222222,0.0,0.8,May,1,1,1,1,Returning_Visitor,False,15,1233.25,82.21666666666667,1233.25,0
0,0.0,0,0.0,6,317.5,0.0,0.04,0.0,0.0,May,1,1,3,4,New_Visitor,True,6,317.5,52.916666666666664,317.5,0
2,29.5,0,0.0,36,1653.395833,0.005555556,0.022839506,68.25041784,0.0,Dec,3,2,1,2,Returning_Visitor,False,38,1682.895833,44.28673244736842,1682.895833,0
2,83.5,2,125.5,11,213.9472222,0.007692308,0.003247863,0.0,0.0,Dec,3,2,5,2,Returning_Visitor,False,15,422.9472222,28.19648148,422.9472222,0
8,77.0,0,0.0,36,2670.869444,0.0,0.018461538,13.99676923,0.0,May,2,5,7,2,Returning_Visitor,False,44,2747.869444,62.45157827272727,2747.869444,0
11,82.23484848,0,0.0,440,9951.869139,0.00185022,0.01009842,1.558381388,1.0,May,2,2,1,20,Returning_Visitor,True,451,10034.10398748,22.248567599733928,10034.10398748,0
4,659.5066667,3,92.7,160,2006.59312,0.002453988,0.013361447,9.453449065,0.0,Aug,2,2,7,2,Returning_Visitor,False,167,2758.7997867,16.519759201796408,2758.7997867,0
8,160.5,0,0.0,22,759.75,0.002564103,0.019871795,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,False,30,920.25,30.675,920.25,0
1,76.0,0,0.0,37,821.3333333,0.0,0.014285714,0.0,0.0,May,2,2,4,4,Returning_Visitor,False,38,897.3333333,23.614035086842108,897.3333333,0
3,52.33333333,5,81.5,23,541.6666667,0.001111111,0.047074074,10.64805714,0.0,May,4,1,1,4,Returning_Visitor,False,31,675.5000000299999,21.7903225816129,675.5000000299999,1
0,0.0,0,0.0,91,2631.473214,0.002747253,0.023321123,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,91,2631.473214,28.917288065934066,2631.473214,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,2,2,6,6,Returning_Visitor,False,2,0.0,0.0,0.0,0
0,0.0,0,0.0,8,158.42,0.0,0.05,0.0,0.0,June,2,2,1,2,Returning_Visitor,False,8,158.42,19.8025,158.42,0
6,186.6666667,2,100.8,11,347.4,0.0,0.015,0.0,0.0,Aug,3,2,4,5,Returning_Visitor,False,19,634.8666667,33.414035089473686,634.8666667,1
5,86.08333333,0,0.0,11,396.5,0.0,0.007692308,0.0,0.0,Nov,3,2,3,8,New_Visitor,True,16,482.58333333,30.161458333125,482.58333333,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,1,2,New_Visitor,False,1,0.0,0.0,0.0,0
8,398.7,0,0.0,50,1483.366667,0.0,0.01047619,19.78135119,0.4,May,2,2,2,4,Returning_Visitor,False,58,1882.066667,32.44942529310345,1882.0666670000003,0
0,0.0,0,0.0,9,237.3333333,0.0,0.031666667,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,9,237.3333333,26.370370366666666,237.3333333,0
0,0.0,0,0.0,8,143.0,0.0,0.0125,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,8,143.0,17.875,143.0,0
0,0.0,0,0.0,11,1435.0,0.054545455,0.109090909,0.0,0.0,May,2,2,1,1,Returning_Visitor,True,11,1435.0,130.45454545454547,1435.0000000000002,0
3,82.53333333,1,0.0,19,668.7,0.022727273,0.032424242,11.5952257,0.0,Nov,1,1,3,2,Returning_Visitor,False,23,751.23333333,32.662318840434786,751.23333333,0
0,0.0,1,13.1,62,1918.966667,0.01031746,0.022246642,0.0,0.0,Aug,2,4,1,4,Returning_Visitor,False,63,1932.0666669999998,30.66772487301587,1932.0666669999998,0
3,115.0,0,0.0,6,132.75,0.0,0.022222222,0.0,0.0,Dec,1,1,7,2,New_Visitor,True,9,247.75,27.52777777777778,247.75,0
6,98.0,0,0.0,12,343.0,0.019444444,0.032222222,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,True,18,441.0,24.5,441.0,0
12,238.4833333,0,0.0,13,269.2333333,0.0,0.01,0.0,0.0,Dec,2,10,1,3,New_Visitor,False,25,507.71666660000005,20.308666664,507.7166666,0
2,89.75,1,89.0,49,2104.3114,0.009615385,0.01954189,8.979934615,0.8,May,1,1,4,2,Returning_Visitor,False,52,2283.0614,43.905026923076925,2283.0614,0
6,595.1,3,1439.0,19,1119.716667,0.0,0.016666667,0.0,0.0,May,1,1,8,2,Returning_Visitor,False,28,3153.816667,112.63630953571429,3153.816667,0
0,0.0,0,0.0,5,46.75,0.0,0.04,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,False,5,46.75,9.35,46.75,0
2,28.2,0,0.0,16,312.2,0.033333333,0.048148148,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,18,340.4,18.91111111111111,340.4,0
0,0.0,0,0.0,29,819.5892857,0.003448276,0.025448823,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,29,819.5892857,28.26169950689655,819.5892857,0
5,50.0,0,0.0,106,3095.200725,0.012612613,0.034684685,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,111,3145.200725,28.33514166666667,3145.200725,0
16,825.9400176,1,120.8,109,2110.422354,0.005177873,0.014936612,2.491316021,0.0,Aug,2,2,7,1,Returning_Visitor,False,126,3057.1623716,24.263193425396825,3057.1623716,0
0,0.0,0,0.0,4,87.5,0.0,0.05,0.0,0.0,May,2,2,4,3,Returning_Visitor,False,4,87.5,21.875,87.5,0
2,75.0,0,0.0,9,349.0,0.0,0.01,0.0,0.0,Dec,2,4,3,8,Returning_Visitor,False,11,424.0,38.54545454545455,424.0,0
4,126.0,0,0.0,22,633.9857143,0.004166667,0.021296296,0.0,0.0,May,3,2,4,2,Returning_Visitor,False,26,759.9857143,29.230219780769232,759.9857143,0
6,69.4,1,25.2,18,1009.55,0.0,0.002380952,0.0,0.0,Jul,2,2,2,2,New_Visitor,False,25,1104.1499999999999,44.166,1104.1499999999999,0
0,0.0,0,0.0,14,494.0,0.0,0.042857143,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,False,14,494.0,35.285714285714285,494.0,0
0,0.0,0,0.0,41,1444.166667,0.009756098,0.026829268,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,41,1444.166667,35.22357724390244,1444.166667,0
0,0.0,0,0.0,10,243.2,0.02,0.04,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,10,243.2,24.32,243.2,0
2,22.0,3,41.5,67,3397.957955,0.0,0.015504136,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,True,72,3461.457955,48.075804930555556,3461.457955,0
0,0.0,2,90.0,9,103.6666667,0.018181818,0.061818182,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,11,193.6666667,17.60606060909091,193.6666667,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,1,8,1,1,Returning_Visitor,False,1,0.0,0.0,0.0,0
5,277.8,0,0.0,25,884.5,0.0,0.003571429,7.48051616,0.0,Jul,2,10,2,2,New_Visitor,True,30,1162.3,38.74333333333333,1162.3,1
7,319.5,0,0.0,11,416.5,0.0,0.007142857,0.0,0.0,Mar,3,2,1,9,New_Visitor,True,18,736.0,40.888888888888886,736.0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,3,2,9,3,Returning_Visitor,False,2,0.0,0.0,0.0,0
5,110.0,6,1188.5,230,9648.177094,0.004444444,0.015486639,3.359435653,0.0,Nov,2,2,1,2,Returning_Visitor,False,241,10946.677094,45.421896655601664,10946.677094,0
0,0.0,0,0.0,3,46.75,0.0,0.066666667,0.0,0.0,Nov,2,2,3,10,Returning_Visitor,False,3,46.75,15.583333333333334,46.75,0
0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.0,May,3,2,6,13,Returning_Visitor,False,5,0.0,0.0,0.0,0
0,0.0,0,0.0,24,610.6333333,0.0,0.020833333,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,True,24,610.6333333,25.443055554166666,610.6333333,1
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,June,3,2,1,1,Returning_Visitor,False,3,0.0,0.0,0.0,0
0,0.0,0,0.0,7,93.7,0.028571429,0.071428571,0.0,1.0,May,3,2,2,4,Returning_Visitor,True,7,93.7,13.385714285714286,93.7,0
0,0.0,0,0.0,22,431.0833333,0.018181818,0.022727273,0.0,0.6,May,3,2,7,13,Returning_Visitor,False,22,431.0833333,19.594696968181818,431.0833333,0
0,0.0,0,0.0,51,1655.358333,0.0,0.013071895,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,51,1655.358333,32.45800652941176,1655.358333,0
0,0.0,0,0.0,50,2147.983333,0.012285714,0.024768116,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,50,2147.983333,42.95966666,2147.983333,0
1,0.0,0,0.0,3,121.2704225,0.0,0.04,36.14032284,0.0,Oct,2,2,1,4,Returning_Visitor,False,4,121.2704225,30.317605625,121.2704225,1
0,0.0,0,0.0,2,44.0,0.0,0.05,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,2,44.0,22.0,44.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,True,1,0.0,0.0,0.0,0
0,0.0,1,14.0,19,1666.75,0.0,0.021052632,0.0,0.0,Nov,8,13,9,20,Other,False,20,1680.75,84.0375,1680.75,0
8,580.2,1,145.6,48,2734.966667,0.0,0.007692308,27.60143046,0.0,Oct,2,2,4,5,New_Visitor,False,57,3460.7666670000003,60.71520468421053,3460.7666670000003,1
2,386.0,1,25.0,31,2725.0,0.010909091,0.017482517,0.0,0.0,May,2,6,2,5,Returning_Visitor,True,34,3136.0,92.23529411764706,3136.0,0
0,0.0,0,0.0,14,1340.75,0.0,0.015384615,57.58892308,0.6,May,4,1,3,4,New_Visitor,False,14,1340.75,95.76785714285714,1340.75,1
2,124.4,2,7.0,7,294.6,0.0,0.02,0.0,0.0,June,3,2,6,11,New_Visitor,False,11,426.0,38.72727272727273,426.0,0
1,120.5,0,0.0,75,1677.805952,0.006578947,0.023128655,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,76,1798.305952,23.66192042105263,1798.305952,0
2,95.0,0,0.0,24,360.5416667,0.011538462,0.017948718,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,26,455.5416667,17.520833334615386,455.5416667,0
2,28.0,0,0.0,25,384.1571429,0.007407407,0.008333333,0.0,0.0,May,2,2,4,4,Returning_Visitor,False,27,412.1571429,15.265079366666667,412.1571429,0
0,0.0,1,0.0,131,4597.575252,0.006766917,0.028754539,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,132,4597.575252,34.83011554545454,4597.575252,0
0,0.0,0,0.0,86,5332.547778,0.013882353,0.0654082,0.0,0.0,Aug,2,2,4,1,Returning_Visitor,False,86,5332.547778,62.00636951162791,5332.547778,0
5,235.625,1,0.0,14,629.2916667,0.0,0.0275,0.0,0.0,Nov,2,4,1,8,Returning_Visitor,False,20,864.9166667,43.245833335,864.9166667,0
0,0.0,0,0.0,9,134.75,0.083333333,0.124444444,0.0,0.0,Nov,1,1,2,1,Returning_Visitor,False,9,134.75,14.972222222222221,134.75,0
3,90.51111111,0,0.0,24,669.9166667,0.0,0.002777778,0.0,0.0,May,2,2,4,3,New_Visitor,False,27,760.42777781,28.16399177074074,760.42777781,0
4,160.2,2,21.2,43,1568.320833,0.009183673,0.02292517,28.05716135,0.0,Oct,1,1,3,2,Returning_Visitor,False,49,1749.7208329999999,35.708588428571424,1749.7208329999999,0
1,58.5,0,0.0,23,1033.0,0.008333333,0.0375,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,24,1091.5,45.479166666666664,1091.5,0
0,0.0,0,0.0,14,2530.5,0.014285714,0.052380952,0.0,0.6,May,2,2,9,3,Returning_Visitor,False,14,2530.5,180.75,2530.5,0
0,0.0,0,0.0,222,8068.742154,0.008325792,0.02329814,4.789722625,0.0,Nov,2,2,2,1,Returning_Visitor,True,222,8068.742154,36.34568537837838,8068.742154,0
2,49.7,1,0.0,64,1991.822567,0.014830918,0.022398206,21.74053053,0.0,Nov,1,1,1,2,Returning_Visitor,True,67,2041.522567,30.470486074626866,2041.522567,0
0,0.0,0,0.0,26,556.9166667,0.01025641,0.022435897,0.0,0.0,Dec,4,2,1,8,Returning_Visitor,False,26,556.9166667,21.419871796153846,556.9166667,0
0,0.0,3,482.3333333,44,2453.75,0.0,0.001111111,48.868,0.0,May,1,1,8,2,Returning_Visitor,True,47,2936.0833333,62.46985815531915,2936.0833333,1
4,66.0,0,0.0,52,1423.790476,0.005454545,0.008484848,0.0,0.0,Dec,2,4,7,20,Returning_Visitor,False,56,1489.790476,26.603401357142854,1489.790476,0
3,168.5,0,0.0,5,84.0,0.0,0.025,0.0,0.0,Dec,3,2,7,10,New_Visitor,False,8,252.5,31.5625,252.5,0
2,30.0,1,134.0,31,519.9166667,0.0,0.001470588,0.0,0.0,May,2,2,7,18,New_Visitor,False,34,683.9166667,20.115196079411763,683.9166667,0
0,0.0,0,0.0,21,434.5,0.0,0.023809524,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,21,434.5,20.69047619047619,434.5,0
6,17.0,0,0.0,51,1056.616667,0.016734694,0.036472303,0.0,0.8,May,2,2,3,11,Returning_Visitor,False,57,1073.616667,18.835380122807017,1073.616667,0
6,80.5,1,10.06666667,23,477.7,0.0,0.007142857,0.0,0.0,Jul,4,2,7,2,New_Visitor,True,30,568.26666667,18.94222222233333,568.26666667,0
7,103.6,0,0.0,72,1933.559259,0.005333333,0.026377261,7.806338478,0.0,Sep,2,2,6,2,Returning_Visitor,False,79,2037.159259,25.78682606329114,2037.159259,0
6,27.0,1,0.0,141,6481.483333,0.0,0.019984285,1.257438906,0.0,Nov,2,2,1,2,Returning_Visitor,False,148,6508.483333,43.976238736486486,6508.483333,0
0,0.0,0,0.0,72,2347.716667,0.028169014,0.037793427,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,72,2347.716667,32.607175930555556,2347.716667,0
0,0.0,0,0.0,94,9836.068333,0.007446809,0.028191489,0.0,0.0,Sep,2,2,1,13,Returning_Visitor,False,94,9836.068333,104.63902481914893,9836.068333,0
2,310.8571429,3,27.0,68,2950.62381,0.009589041,0.023074581,16.6702274,0.0,May,2,2,7,6,Returning_Visitor,False,73,3288.4809529,45.04768428630137,3288.4809529,0
2,167.8888889,2,825.5,117,5256.472341,0.004030055,0.014604028,3.187495058,0.0,Nov,3,2,5,8,Returning_Visitor,False,121,6249.8612299,51.65174570165289,6249.8612299,1
0,0.0,0,0.0,4,403.0,0.05,0.1,0.0,0.0,May,1,1,1,15,Returning_Visitor,True,4,403.0,100.75,403.0,0
9,227.375,4,102.25,48,2849.482143,0.0,0.014853801,4.741626063,0.0,Nov,2,2,4,2,Returning_Visitor,False,61,3179.107143,52.11651054098361,3179.107143,0
2,30.75,0,0.0,150,4760.778303,0.01212528,0.019068861,0.0,0.0,Nov,3,2,8,13,Returning_Visitor,False,152,4791.528303,31.52321251973684,4791.528303,0
7,778.4,0,0.0,17,827.5333333,0.0,0.018181818,0.0,0.0,Sep,1,2,6,2,Returning_Visitor,False,24,1605.9333333,66.9138888875,1605.9333333,0
4,184.4583333,1,8.166666667,44,1398.390775,0.017391304,0.026402848,10.57361945,0.0,Nov,1,2,3,1,Returning_Visitor,True,49,1591.015774967,32.46970969320408,1591.015774967,0
3,36.5,0,0.0,11,496.25,0.0,0.026190476,0.0,0.0,Dec,2,2,1,8,Returning_Visitor,False,14,532.75,38.05357142857143,532.75,0
1,15.0,0,0.0,20,243.4166667,0.0,0.004761905,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,21,258.4166667,12.305555557142858,258.4166667,0
0,0.0,0,0.0,4,81.0,0.0,0.05,0.0,0.4,May,2,4,2,4,Returning_Visitor,False,4,81.0,20.25,81.0,0
3,63.4,0,0.0,10,70.93333333,0.0,0.016666667,0.0,0.0,Sep,2,2,1,5,New_Visitor,False,13,134.33333333,10.333333333076922,134.33333333,0
0,0.0,1,37.2,28,761.5,0.006896552,0.032183908,0.0,0.0,Jul,2,5,1,1,Returning_Visitor,False,29,798.7,27.54137931034483,798.7,0
0,0.0,0,0.0,7,2612.0,0.0,0.033333333,0.0,0.0,Dec,8,13,9,20,Other,False,7,2612.0,373.14285714285717,2612.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,True,1,0.0,0.0,0.0,0
7,42.25714286,0,0.0,124,4067.010247,0.009230769,0.022888335,6.709440135,0.0,Nov,2,2,3,2,Returning_Visitor,False,131,4109.267389860001,31.368453357709928,4109.267389860001,1
0,0.0,0,0.0,12,153.625,0.0,0.008333333,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,12,153.625,12.802083333333334,153.625,1
3,47.0,0,0.0,22,486.5,0.0,0.030666667,0.0,0.0,May,3,2,3,11,Returning_Visitor,False,25,533.5,21.34,533.5,0
0,0.0,0,0.0,20,600.3966667,0.023333333,0.04,0.0,0.0,Aug,3,2,2,13,Returning_Visitor,True,20,600.3966667,30.019833334999998,600.3966667,0
2,1687.5,0,0.0,29,3098.033333,0.0,0.025806452,0.0,0.0,May,2,4,5,3,Returning_Visitor,False,31,4785.533332999999,154.372043,4785.533332999999,0
6,344.5,0,0.0,7,186.0,0.046153846,0.033333333,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,13,530.5,40.80769230769231,530.5,0
10,163.425,0,0.0,73,1077.511667,0.0,0.005833333,0.0,0.0,Nov,2,2,5,4,Returning_Visitor,False,83,1240.936667,14.95104418072289,1240.936667,0
0,0.0,0,0.0,18,1360.5,0.016666667,0.040740741,0.0,0.6,May,2,2,6,3,Returning_Visitor,False,18,1360.5,75.58333333333333,1360.5,0
0,0.0,0,0.0,7,221.7142857,0.028571429,0.060714286,0.0,0.0,Mar,3,3,1,3,Returning_Visitor,False,7,221.7142857,31.673469385714288,221.7142857,0
3,65.16666667,2,16.0,23,599.3333333,0.008333333,0.016666667,5.4945,0.0,May,1,8,2,11,Returning_Visitor,True,28,680.4999999700001,24.303571427500003,680.4999999700001,1
3,36.0,0,0.0,3,29.5,0.0,0.04,0.0,0.0,Nov,2,10,3,2,Other,False,6,65.5,10.916666666666666,65.5,0
0,0.0,0,0.0,2,648.0,0.0,0.1,0.0,0.8,May,1,1,4,1,Returning_Visitor,False,2,648.0,324.0,648.0,0
0,0.0,0,0.0,9,465.5,0.006666667,0.056666667,43.79717364,0.0,Mar,2,2,1,1,Returning_Visitor,False,9,465.5,51.72222222222222,465.5,0
7,147.1666667,0,0.0,10,146.0,0.053333333,0.068888889,0.0,0.0,Dec,1,1,2,1,Returning_Visitor,False,17,293.1666667,17.245098041176472,293.1666667,0
0,0.0,0,0.0,65,624.6248956,0.0,0.02359375,0.0,0.8,May,2,5,4,2,Returning_Visitor,False,65,624.6248956,9.609613778461538,624.6248956,0
0,0.0,3,83.0,18,511.5,0.00952381,0.028571429,0.0,0.0,May,2,2,6,1,Returning_Visitor,False,21,594.5,28.30952380952381,594.5,0
0,0.0,0,0.0,11,118.6666667,0.027272727,0.06969697,0.0,0.0,May,2,2,2,3,Returning_Visitor,False,11,118.6666667,10.78787879090909,118.6666667,0
6,141.0,0,0.0,47,830.3411669,0.004421769,0.028456454,0.0,0.0,Aug,1,1,4,2,Returning_Visitor,False,53,971.3411669,18.327191828301885,971.3411668999998,0
9,275.74,1,64.4,16,273.7066667,0.0,0.0084,16.37978199,0.0,Oct,2,2,1,2,Returning_Visitor,False,26,613.8466667,23.609487180769232,613.8466667,0
4,69.0,0,0.0,20,1180.0,0.0,0.009090909,30.52636364,0.0,May,2,2,6,3,Returning_Visitor,False,24,1249.0,52.041666666666664,1249.0,1
2,7.0,0,0.0,3,11.0,0.0,0.033333333,0.0,0.0,May,4,5,1,4,Returning_Visitor,False,5,18.0,3.6,18.0,0
4,148.5,1,118.0,150,4764.429997,0.0,0.005636724,33.33074497,0.0,Mar,2,2,5,2,Returning_Visitor,False,155,5030.929997,32.45761288387097,5030.929997000001,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,Feb,2,4,3,3,Returning_Visitor,False,1,0.0,0.0,0.0,0
0,0.0,0,0.0,3,34.0,0.0,0.066666667,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,3,34.0,11.333333333333334,34.0,0
5,147.75,0,0.0,44,670.3,0.012765957,0.023404255,0.0,0.0,May,2,2,4,3,Returning_Visitor,False,49,818.05,16.694897959183674,818.0500000000001,0
1,4.0,0,0.0,164,5767.465043,0.003636364,0.009348691,52.38420388,0.0,Nov,2,2,1,1,Returning_Visitor,False,165,5771.465043,34.97857601818182,5771.465043,0
8,213.75,2,45.5,30,2054.841667,0.0,0.001041667,21.9646242,0.0,Dec,1,1,6,2,New_Visitor,False,40,2314.091667,57.852291675000004,2314.091667,1
2,45.0,0,0.0,22,1662.733333,0.0,0.03015873,5.997142857,1.0,May,2,2,4,13,Returning_Visitor,True,24,1707.733333,71.15555554166666,1707.7333329999997,0
0,0.0,0,0.0,17,1032.9,0.0,0.013333333,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,17,1032.9,60.75882352941177,1032.9,0
0,0.0,0,0.0,48,4346.916667,0.020138889,0.034791667,0.0,0.0,May,3,2,2,13,Returning_Visitor,False,48,4346.916667,90.56076389583335,4346.916667,0
8,144.5,4,181.7222222,52,2826.790048,0.007258065,0.030060764,0.0,0.0,May,3,2,3,13,Returning_Visitor,True,64,3153.0122702,49.265816721875,3153.0122702,0
0,0.0,0,0.0,21,1294.566667,0.035,0.067,0.0,0.0,Oct,1,1,1,1,Returning_Visitor,False,21,1294.566667,61.646031761904766,1294.566667,0
0,0.0,0,0.0,30,480.5,0.033333333,0.073333333,0.0,0.0,May,2,2,7,6,Returning_Visitor,False,30,480.5,16.016666666666666,480.5,0
0,0.0,0,0.0,42,1892.005556,0.02195122,0.040859466,0.0,0.0,Nov,1,1,1,13,Returning_Visitor,True,42,1892.005556,45.04775133333334,1892.005556,1
5,80.66666667,2,278.25,4,233.375,0.022222222,0.02,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,11,592.29166667,53.84469697,592.29166667,0
0,0.0,0,0.0,8,149.0,0.133333333,0.155555556,0.0,0.8,May,2,2,7,3,Returning_Visitor,False,8,149.0,18.625,149.0,0
10,162.2291667,0,0.0,101,2681.998105,0.010185185,0.021374201,4.195335178,0.0,Nov,3,2,3,2,Returning_Visitor,False,111,2844.2272717,25.623669114414415,2844.2272717,0
11,280.3366667,0,0.0,20,337.8533333,0.0,0.016296296,0.0,0.0,Sep,2,2,2,5,New_Visitor,False,31,618.19,19.94161290322581,618.19,0
0,0.0,0,0.0,11,271.0,0.018181818,0.036363636,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,11,271.0,24.636363636363637,271.0,0
8,185.0,0,0.0,14,186.1666667,0.021052632,0.035087719,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,22,371.1666667,16.87121212272727,371.16666669999995,0
0,0.0,0,0.0,5,23.0,0.08,0.12,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,5,23.0,4.6,23.0,0
2,50.5,0,0.0,70,2802.116667,0.002898551,0.017230274,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,72,2852.616667,39.61967593055555,2852.616667,0
1,6.0,0,0.0,15,762.0,0.0,0.014285714,0.0,0.0,Dec,8,13,9,20,Other,False,16,768.0,48.0,768.0,0
0,0.0,0,0.0,1,0.0,0.0,0.1,0.0,0.0,Nov,2,6,1,3,Returning_Visitor,False,1,0.0,0.0,0.0,0
2,44.33333333,0,0.0,19,813.1,0.0,0.01,20.0031,0.0,May,2,2,1,2,Returning_Visitor,False,21,857.43333333,40.83015873,857.43333333,1
7,340.6111111,2,129.0,57,4516.588312,0.005,0.015180847,8.052616667,0.0,May,2,2,1,2,Returning_Visitor,False,66,4986.1994231,75.54847610757575,4986.1994231,0
3,68.58333333,0,0.0,72,1781.191667,0.008219178,0.015174871,0.0,0.0,Nov,1,1,1,8,Returning_Visitor,True,75,1849.77500033,24.663666671066668,1849.77500033,0
0,0.0,0,0.0,43,898.2388889,0.007317073,0.031707317,8.898618695,0.0,Nov,2,4,1,10,Returning_Visitor,False,43,898.2388889,20.889276486046512,898.2388889,1
